sdate,isalive,islock,vendor,gci,cellname,isp,nettype,gnodebid,cellid,tac,share,shareBandwidth,Bandwidth,nref,pci,arfcnDL,band
2022-08-10 23:24:48,1,0,爱立信,2344639+1026,CZ_CX_GCXxiruituncun2100MTTERR-3-share,联通,SA,2344639,1026,2344193,1,20,20,428910,227,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344639+1025,CZ_CX_GCXxiruituncun2100MTTERR-2-share,联通,SA,2344639,1025,2344193,1,20,20,428910,226,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344639+1024,CZ_CX_GCXxiruituncun2100MTTERR-1-share,联通,SA,2344639,1024,2344193,1,20,20,428910,225,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350088+257,CZ_QX_CQhuayoutongxunchuTTERR-2-share,联通,SA,2350088,257,2350080,1,100,100,633984,463,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350088+258,CZ_QX_CQhuayoutongxunchuTTERR-3-share,联通,SA,2350088,258,2350080,1,100,100,633984,464,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350088+256,CZ_QX_CQhuayoutongxunchuTTERR-1-share,联通,SA,2350088,256,2350080,1,100,100,633984,462,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346293+258,CZ_BT_CQxinguangdianjuTTERR-3-share,联通,SA,2346293,258,2346243,1,100,100,633984,512,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346293+257,CZ_BT_CQxinguangdianjuTTERR-2-share,联通,SA,2346293,257,2346243,1,100,100,633984,511,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346293+256,CZ_BT_CQxinguangdianjuTTERR-1-share,联通,SA,2346293,256,2346243,1,100,100,633984,510,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297923+258,BDDZ_NanGuan3500MERR-share_3,联通,SA,2297923,258,2297860,1,100,100,633984,605,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297923+256,BDDZ_NanGuan3500MERR-share_1,联通,SA,2297923,256,2297860,1,100,100,633984,603,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297923+257,BDDZ_NanGuan3500MERR-share_2,联通,SA,2297923,257,2297860,1,100,100,633984,604,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350351+1024,CZ_QX_JNZxiaolianzhuangcun2100MTTERR-1-share,联通,SA,2350351,1024,2350081,1,20,20,428910,453,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350351+1025,CZ_QX_JNZxiaolianzhuangcun2100MTTERR-2-share,联通,SA,2350351,1025,2350081,1,20,20,428910,454,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301748+261,BDGB_TunJieDongLu3500MERR-share_3,联通,SA,2301748,261,2301696,1,100,100,633984,314,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301748+260,BDGB_TunJieDongLu3500MERR-share_2,联通,SA,2301748,260,2301696,1,100,100,633984,313,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301748+259,BDGB_TunJieDongLu3500MERR-share_1,联通,SA,2301748,259,2301696,1,100,100,633984,312,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301748+258,BDGB_GuangHuaBeiDaDong3500MERR-share_3,联通,SA,2301748,258,2301696,1,100,100,633984,188,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301748+257,BDGB_GuangHuaBeiDaDong3500MERR-share_2,联通,SA,2301748,257,2301696,1,100,100,633984,187,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301748+256,BDGB_GuangHuaBeiDaDong3500MERR-share_1,联通,SA,2301748,256,2301696,1,100,100,633984,186,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304180+1152,BDZZ_SanLiZhongHeChengErQi2-SF-2100MERR-share_1,联通,SA,2304180,1152,2303744,1,20,20,428910,817,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304180+1153,BDZZ_SanLiZhongHeChengErQi2-SF-2100MERR-share_2,联通,SA,2304180,1153,2303744,1,20,20,428910,818,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304180+1154,BDZZ_SanLiZhongHeChengErQi2-SF-2100MERR-share_3,联通,SA,2304180,1154,2303744,1,20,20,428910,816,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2302018+1153,BDGB_ShiYiYuan-SF-2100MERR-share_2,联通,SA,2302018,1153,2301696,1,20,20,428910,859,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2302018+1152,BDGB_ShiYiYuan-SF-2100MERR-share_1,联通,SA,2302018,1152,2301696,1,20,20,428910,858,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2302018+1154,BDGB_ShiYiYuan-SF-2100MERR-share_3,联通,SA,2302018,1154,2301696,1,20,20,428910,860,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303920+1026,BDZZ_BeiYi2100MERR-share_3,联通,SA,2303920,1026,2303744,1,20,20,428910,164,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303920+1024,BDZZ_BeiYi2100MERR-share_1,联通,SA,2303920,1024,2303744,1,20,20,428910,162,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303920+1025,BDZZ_BeiYi2100MERR-share_2,联通,SA,2303920,1025,2303744,1,20,20,428910,163,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304058+1025,BDZZ_XiaHuLiangLiangKu2100MERR-share_2,联通,SA,2304058,1025,2303744,1,20,20,428910,568,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304058+1026,BDZZ_XiaHuLiangLiangKu2100MERR-share_3,联通,SA,2304058,1026,2303744,1,20,20,428910,569,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304058+1024,BDZZ_XiaHuLiangLiangKu2100MERR-share_1,联通,SA,2304058,1024,2303744,1,20,20,428910,567,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301701+256,BDGB_DiQiZhongXue3500MERR-share_1,联通,SA,2301701,256,2301696,1,100,100,633984,96,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301701+261,BDGB_ZhiXiangChang3500MERR-share_3,联通,SA,2301701,261,2301696,1,100,100,633984,332,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301701+260,BDGB_ZhiXiangChang3500MERR-share_2,联通,SA,2301701,260,2301696,1,100,100,633984,331,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301701+257,BDGB_DiQiZhongXue3500MERR-share_2,联通,SA,2301701,257,2301696,1,100,100,633984,97,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301701+259,BDGB_ZhiXiangChang3500MERR-share_1,联通,SA,2301701,259,2301696,1,100,100,633984,330,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301701+258,BDGB_DiQiZhongXue3500MERR-share_3,联通,SA,2301701,258,2301696,1,100,100,633984,98,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350286+1024,CZ_QX_QZZnanzhangzhuangcunbei2100MTTERR-1-share,联通,SA,2350286,1024,2350082,1,20,20,428910,51,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350286+1026,CZ_QX_QZZnanzhangzhuangcunbei2100MTTERR-3-share,联通,SA,2350286,1026,2350082,1,20,20,428910,53,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350286+1025,CZ_QX_QZZnanzhangzhuangcunbei2100MTTERR-2-share,联通,SA,2350286,1025,2350082,1,20,20,428910,52,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350553+1024,CZ_QX_MMDZzhuwuzhaocun2100MTTERR-1-share,联通,SA,2350553,1024,2350082,1,20,20,428910,600,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350553+1026,CZ_QX_MMDZzhuwuzhaocun2100MTTERR-3-share,联通,SA,2350553,1026,2350082,1,20,20,428910,602,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350553+1025,CZ_QX_MMDZzhuwuzhaocun2100MTTERR-2-share,联通,SA,2350553,1025,2350082,1,20,20,428910,601,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344653+1025,CZ_CX_CEZZdaduozhuangcunnan2100MTTERR-2-share,联通,SA,2344653,1025,2344193,1,20,20,428910,205,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344653+1024,CZ_CX_CEZZdaduozhuangcunnan2100MTTERR-1-share,联通,SA,2344653,1024,2344193,1,20,20,428910,204,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304067+1025,BDZZ_XinTianGuanTun2100MERR-share_2,联通,SA,2304067,1025,2303749,1,20,20,428910,463,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304067+1026,BDZZ_XinTianGuanTun2100MERR-share_3,联通,SA,2304067,1026,2303749,1,20,20,428910,464,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304067+1024,BDZZ_XinTianGuanTun2100MERR-share_1,联通,SA,2304067,1024,2303749,1,20,20,428910,462,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350418+1024,CZ_QX_MCZyangguandiancundongbei2100MTTERR-1-share,联通,SA,2350418,1024,2350081,1,20,20,428910,15,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350418+1025,CZ_QX_MCZyangguandiancundongbei2100MTTERR-2-share,联通,SA,2350418,1025,2350081,1,20,20,428910,16,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350418+1026,CZ_QX_MCZyangguandiancundongbei2100MTTERR-3-share,联通,SA,2350418,1026,2350081,1,20,20,428910,17,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350499+1025,CZ_QX_JNZxiaojiazhuangcun2100MTTERR-2-share,联通,SA,2350499,1025,2350081,1,20,20,428910,13,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350499+1026,CZ_QX_JNZxiaojiazhuangcun2100MTTERR-3-share,联通,SA,2350499,1026,2350081,1,20,20,428910,14,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350499+1024,CZ_QX_JNZxiaojiazhuangcun2100MTTERR-1-share,联通,SA,2350499,1024,2350081,1,20,20,428910,12,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304103+257,BDZZ_XiLiuDiChan3500MERR-share_2,联通,SA,2304103,257,2303748,1,100,100,633984,394,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304103+258,BDZZ_XiLiuDiChan3500MERR-share_3,联通,SA,2304103,258,2303748,1,100,100,633984,395,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304103+256,BDZZ_XiLiuDiChan3500MERR-share_1,联通,SA,2304103,256,2303748,1,100,100,633984,393,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304147+1024,BDZZ_XingWang2100MERR-share_1,联通,SA,2304147,1024,2303747,1,20,20,428910,168,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304147+1025,BDZZ_XingWang2100MERR-share_2,联通,SA,2304147,1025,2303747,1,20,20,428910,169,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301536+261,BDBG_HeDaoGuoJiHuaBeiChengDongNan3500MERR-share_3,联通,SA,2301536,261,2301440,1,100,100,633984,488,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301536+260,BDBG_HeDaoGuoJiHuaBeiChengDongNan3500MERR-share_2,联通,SA,2301536,260,2301440,1,100,100,633984,487,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301536+259,BDBG_HeDaoGuoJiHuaBeiChengDongNan3500MERR-share_1,联通,SA,2301536,259,2301440,1,100,100,633984,486,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301536+258,BDBG_HeDaoGuoJiHuaBeiChengXiNan3500MERR-share_3,联通,SA,2301536,258,2301440,1,100,100,633984,392,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301536+257,BDBG_HeDaoGuoJiHuaBeiChengXiNan3500MERR-share_2,联通,SA,2301536,257,2301440,1,100,100,633984,391,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301536+256,BDBG_HeDaoGuoJiHuaBeiChengXiNan3500MERR-share_1,联通,SA,2301536,256,2301440,1,100,100,633984,390,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350281+1025,CZ_QX_LHZgaisupucun2100MTTERR-2-share,联通,SA,2350281,1025,2350081,1,20,20,428910,607,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350281+1024,CZ_QX_LHZgaisupucun2100MTTERR-1-share,联通,SA,2350281,1024,2350081,1,20,20,428910,606,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344622+1025,CZ_CX_DCCXdongzhengtun2100MTTERR-2-share,联通,SA,2344622,1025,2344194,1,20,20,428910,511,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344622+1024,CZ_CX_DCCXdongzhengtun2100MTTERR-1-share,联通,SA,2344622,1024,2344194,1,20,20,428910,510,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2297108+258,BDLX_YuCaiDongLu3500MERR-share_3,联通,SA,2297108,258,2297088,1,100,100,633984,38,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297108+257,BDLX_YuCaiDongLu3500MERR-share_2,联通,SA,2297108,257,2297088,1,100,100,633984,37,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297108+256,BDLX_YuCaiDongLu3500MERR-share_1,联通,SA,2297108,256,2297088,1,100,100,633984,36,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300935+257,BDDX_ShuiXieKangDuXiaoQu3500MERR-share_2,联通,SA,2300935,257,2300929,1,100,100,633984,241,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300935+256,BDDX_ShuiXieKangDuXiaoQu3500MERR-share_1,联通,SA,2300935,256,2300929,1,100,100,633984,240,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300935+258,BDDX_ShuiXieKangDuXiaoQu3500MERR-share_3,联通,SA,2300935,258,2300929,1,100,100,633984,242,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301796+1024,BDGB_ShiJiuFa_DX2100MERR-share_1,联通,SA,2301796,1024,2301697,1,20,20,428910,465,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301796+1026,BDGB_ShiJiuFa_DX2100MERR-share_3,联通,SA,2301796,1026,2301697,1,20,20,428910,467,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301796+1025,BDGB_ShiJiuFa_DX2100MERR-share_2,联通,SA,2301796,1025,2301697,1,20,20,428910,466,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2346246+257,CZ_BT_CQyouzhengjuYDERR-2-share,联通,SA,2346246,257,2346243,1,100,100,633984,244,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346246+256,CZ_BT_CQyouzhengjuYDERR-1-share,联通,SA,2346246,256,2346243,1,100,100,633984,243,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346246+258,CZ_BT_CQyouzhengjuYDERR-3-share,联通,SA,2346246,258,2346243,1,100,100,633984,245,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346272+257,CZ_BT_CQhuanghemujuchangTTERR-2-share,联通,SA,2346272,257,2346243,1,100,100,633984,442,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346272+256,CZ_BT_CQhuanghemujuchangTTERR-1-share,联通,SA,2346272,256,2346243,1,100,100,633984,441,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346272+258,CZ_BT_CQhuanghemujuchangTTERR-3-share,联通,SA,2346272,258,2346243,1,100,100,633984,443,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350167+258,CZ_QX_MCZgaosushoufeizhanTTERRR-3-share,联通,SA,2350167,258,2350081,1,100,100,633984,401,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350167+257,CZ_QX_MCZgaosushoufeizhanTTERRR-2-share,联通,SA,2350167,257,2350081,1,100,100,633984,400,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350167+256,CZ_QX_MCZgaosushoufeizhanTTERRR-1-share,联通,SA,2350167,256,2350081,1,100,100,633984,399,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350319+1025,CZ_QX_MCZyizhuangzicunxi2100MTTERR-2-share,联通,SA,2350319,1025,2350081,1,20,20,428910,166,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350319+1024,CZ_QX_MCZyizhuangzicunxi2100MTTERR-1-share,联通,SA,2350319,1024,2350081,1,20,20,428910,165,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301818+1026,BDGB_NeiQu2100MERR-share_3,联通,SA,2301818,1026,2301698,1,20,20,428910,386,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301818+1025,BDGB_NeiQu2100MERR-share_2,联通,SA,2301818,1025,2301698,1,20,20,428910,385,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301818+1024,BDGB_NeiQu2100MERR-share_1,联通,SA,2301818,1024,2301698,1,20,20,428910,384,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301849+1026,BDGB_XiaoGuanYing_DX2100MERR-share_3,联通,SA,2301849,1026,2301698,1,20,20,428910,98,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301849+1024,BDGB_XiaoGuanYing_DX2100MERR-share_1,联通,SA,2301849,1024,2301698,1,20,20,428910,96,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301849+1025,BDGB_XiaoGuanYing_DX2100MERR-share_2,联通,SA,2301849,1025,2301698,1,20,20,428910,97,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350153+256,CZ_QX_PGXgongyeyuanquTTERR-1-share,联通,SA,2350153,256,2350082,1,100,100,633984,126,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350153+257,CZ_QX_PGXgongyeyuanquTTERR-2-share,联通,SA,2350153,257,2350082,1,100,100,633984,130,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350153+258,CZ_QX_PGXgongyeyuanquTTERR-3-share,联通,SA,2350153,258,2350082,1,100,100,633984,134,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301482+256,BDBG_ErZhan_YD3500MERR-share_1,联通,SA,2301482,256,2301440,1,100,100,633984,435,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301482+257,BDBG_ErZhan_YD3500MERR-share_2,联通,SA,2301482,257,2301440,1,100,100,633984,436,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301482+258,BDBG_ErZhan_YD3500MERR-share_3,联通,SA,2301482,258,2301440,1,100,100,633984,437,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350399+1025,CZ_QX_MCZxinzhangtuncundong2100MTTERR-2-share,联通,SA,2350399,1025,2350081,1,20,20,428910,391,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350399+1026,CZ_QX_MCZxinzhangtuncundong2100MTTERR-3-share,联通,SA,2350399,1026,2350081,1,20,20,428910,392,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350399+1024,CZ_QX_MCZxinzhangtuncundong2100MTTERR-1-share,联通,SA,2350399,1024,2350081,1,20,20,428910,390,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301518+1025,BDBG_ZhaoZhangCun2100MERR-share_2,联通,SA,2301518,1025,2301441,1,20,20,428910,541,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301518+1024,BDBG_ZhaoZhangCun2100MERR-share_1,联通,SA,2301518,1024,2301441,1,20,20,428910,540,427980,n1
2022-08-10 23:24:48,1,1,爱立信,2301518+1026,BDBG_ZhaoZhangCun2100MERR-share_3,联通,SA,2301518,1026,2301441,0,0,20,428910,542,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350568+1024,CZ_QX_CSXjiazhuangzicunnan2100MTTERR-1-share,联通,SA,2350568,1024,2350082,1,20,20,428910,444,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2346268+257,CZ_BT_CQrenmingongyuannanmenTTERR-2-share,联通,SA,2346268,257,2346243,1,100,100,633984,142,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346268+258,CZ_BT_CQrenmingongyuannanmenTTERR-3-share,联通,SA,2346268,258,2346243,1,100,100,633984,143,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346268+256,CZ_BT_CQrenmingongyuannanmenTTERR-1-share,联通,SA,2346268,256,2346243,1,100,100,633984,141,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350531+1026,CZ_QX_XXZxinjicunnan2100MTTERR-3-share,联通,SA,2350531,1026,2350082,1,20,20,428910,353,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350531+1025,CZ_QX_XXZxinjicunnan2100MTTERR-2-share,联通,SA,2350531,1025,2350082,1,20,20,428910,352,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350531+1024,CZ_QX_XXZxinjicunnan2100MTTERR-1-share,联通,SA,2350531,1024,2350082,1,20,20,428910,351,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350477+1024,CZ_QX_MCZluguantuncun2100MTTERR-1-share,联通,SA,2350477,1024,2350081,1,20,20,428910,60,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350477+1025,CZ_QX_MCZluguantuncun2100MTTERR-2-share,联通,SA,2350477,1025,2350081,1,20,20,428910,61,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350477+1026,CZ_QX_MCZluguantuncun2100MTTERR-3-share,联通,SA,2350477,1026,2350081,1,20,20,428910,62,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304019+1024,BDZZ_QiGou2100MERR-share_1,联通,SA,2304019,1024,2303748,1,20,20,428910,6,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304019+1025,BDZZ_QiGou2100MERR-share_2,联通,SA,2304019,1025,2303748,1,20,20,428910,7,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304019+1026,BDZZ_QiGou2100MERR-share_3,联通,SA,2304019,1026,2303748,1,20,20,428910,8,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2349066+256,CZ_XN_CQxingningshichangdongTTERR-1-share,联通,SA,2349066,256,2349056,1,100,100,633984,339,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2349066+258,CZ_XN_CQxingningshichangdongTTERR-3-share,联通,SA,2349066,258,2349056,1,100,100,633984,341,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2349066+257,CZ_XN_CQxingningshichangdongTTERR-2-share,联通,SA,2349066,257,2349056,1,100,100,633984,340,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350433+1025,CZ_QX_SWXouxinzhuangcun2100MTTERR-2-share,联通,SA,2350433,1025,2350081,1,20,20,428910,490,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350433+1024,CZ_QX_SWXouxinzhuangcun2100MTTERR-1-share,联通,SA,2350433,1024,2350081,1,20,20,428910,489,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350433+1026,CZ_QX_SWXouxinzhuangcun2100MTTERR-3-share,联通,SA,2350433,1026,2350081,1,20,20,428910,491,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301904+1026,BDGB_SiShuiYing2100MERR-share_3,联通,SA,2301904,1026,2301697,1,20,20,428910,131,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301904+1024,BDGB_SiShuiYing2100MERR-share_1,联通,SA,2301904,1024,2301697,1,20,20,428910,129,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301904+1025,BDGB_SiShuiYing2100MERR-share_2,联通,SA,2301904,1025,2301697,1,20,20,428910,130,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303906+1025,BDZZ_BaiMaZhuang_ZhongTuo2100MERR-share_2,联通,SA,2303906,1025,2303749,1,20,20,428910,148,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303906+1024,BDZZ_BaiMaZhuang_ZhongTuo2100MERR-share_1,联通,SA,2303906,1024,2303749,1,20,20,428910,147,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303906+1026,BDZZ_BaiMaZhuang_ZhongTuo2100MERR-share_3,联通,SA,2303906,1026,2303749,1,20,20,428910,149,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301999+1026,BDGB_XueJiaZhuangCun2100MERR-share_3,联通,SA,2301999,1026,2301696,1,20,20,428910,108,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301999+1024,BDGB_XueJiaZhuangCun2100MERR-share_1,联通,SA,2301999,1024,2301696,1,20,20,428910,110,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301999+1025,BDGB_XueJiaZhuangCun2100MERR-share_2,联通,SA,2301999,1025,2301696,1,20,20,428910,109,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303834+261,BDZZ_HongYuanYiJuYuan3500MERR-share_3,联通,SA,2303834,261,2303748,1,100,100,633984,485,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303834+259,BDZZ_HongYuanYiJuYuan3500MERR-share_1,联通,SA,2303834,259,2303748,1,100,100,633984,483,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303834+257,BDZZ_TaDongCun3500MERR-share_2,联通,SA,2303834,257,2303744,1,100,100,633984,457,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303834+258,BDZZ_TaDongCun3500MERR-share_3,联通,SA,2303834,258,2303744,1,100,100,633984,458,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303834+256,BDZZ_TaDongCun3500MERR-share_1,联通,SA,2303834,256,2303744,1,100,100,633984,456,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303834+260,BDZZ_HongYuanYiJuYuan3500MERR-share_2,联通,SA,2303834,260,2303748,1,100,100,633984,484,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2344679+1024,CZ_CX_GCXsizhongcundongbei2100MTTERR-1-share,联通,SA,2344679,1024,2344193,1,20,20,428910,567,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304038+1026,BDZZ_SunJiaZhuang2100MERR-share_3,联通,SA,2304038,1026,2303746,1,20,20,428910,50,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304038+1024,BDZZ_SunJiaZhuang2100MERR-share_1,联通,SA,2304038,1024,2303746,1,20,20,428910,48,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304038+1025,BDZZ_SunJiaZhuang2100MERR-share_2,联通,SA,2304038,1025,2303746,1,20,20,428910,49,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304105+1024,BDZZ_TaoYing2100MERR-share_1,联通,SA,2304105,1024,2303749,1,20,20,428910,504,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304105+1026,BDZZ_TaoYing2100MERR-share_3,联通,SA,2304105,1026,2303749,1,20,20,428910,506,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304105+1025,BDZZ_TaoYing2100MERR-share_2,联通,SA,2304105,1025,2303749,1,20,20,428910,505,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350096+258,CZ_QX_CQguoshuixiaoqubeiTTERR-3-share,联通,SA,2350096,258,2350080,1,100,100,633984,53,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350096+256,CZ_QX_CQguoshuixiaoqubeiTTERR-1-share,联通,SA,2350096,256,2350080,1,100,100,633984,51,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350096+257,CZ_QX_CQguoshuixiaoqubeiTTERR-2-share,联通,SA,2350096,257,2350080,1,100,100,633984,52,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350404+1025,CZ_QX_MCZzhaoxinzhuangcunxinan2100MTTERR-2-share,联通,SA,2350404,1025,2350081,1,20,20,428910,163,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350404+1024,CZ_QX_MCZzhaoxinzhuangcunxinan2100MTTERR-1-share,联通,SA,2350404,1024,2350081,1,20,20,428910,162,427980,n1
